Draft Year,Country,age,Nationality
1997,SE,18.0,Sweden
1997,CA,,Canada
1997,CZ,,Czechia
1997,CA,,Canada
1997,CA,,Canada
1997,CA,,Canada
1997,RU,,Russia
1997,RU,,Russia
1997,US,,USA
1997,RU,,Russia
1997,CA,,Canada
1997,US,,USA
1997,LV,,Latvia
1997,CA,18.0,Canada
1997,CH,,Switzerland
1997,CA,,Canada
1997,US,,USA
1997,CZ,18.0,Czechia
1997,CA,,Canada
1997,FI,,Finland
1997,US,20.0,USA
1997,RU,,Russia
1997,US,,USA
1997,CA,,Canada
1997,CA,19.0,Canada
1997,CA,,Canada
1997,SE,19.0,Sweden
1997,CA,,Canada
1997,CA,,Canada
1997,CA,20.0,Canada
1997,CA,18.0,Canada
1997,CA,,Canada
1997,CA,,Canada
1997,NO,,Norway
1997,CZ,18.0,Czechia
1997,US,,USA
1997,RU,,Russia
1997,RU,,Russia
1997,US,20.0,USA
1997,US,,USA
1997,FI,,Finland
1997,US,,USA
1997,CA,,Canada
1997,CA,,Canada
1997,CA,,Canada
1997,SE,,Sweden
1997,CZ,,Czechia
1997,CA,19.0,Canada
1997,US,,USA
1997,CZ,,Czechia
1997,CA,,Canada
1997,CA,18.0,Canada
1996,CA,18.0,Canada
1996,RU,18.0,Russia
1996,CA,18.0,Canada
1996,RU,18.0,Russia
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,US,19.0,USA
1996,CA,18.0,Canada
1996,BY,21.0,Belarus
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,US,19.0,USA
1996,LT,18.0,Lithuania
1996,CA,18.0,Canada
1996,CZ,19.0,Czechia
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,SE,18.0,Sweden
1996,DE,18.0,Germany
1996,CA,,Canada
1996,CA,,Canada
1996,CA,18.0,Canada
1996,US,19.0,USA
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,CZ,18.0,Czechia
1996,US,19.0,USA
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,US,19.0,USA
1996,CZ,18.0,Czechia
1996,SK,18.0,Slovakia
1996,CA,,Canada
1996,CA,19.0,Canada
1996,CA,18.0,Canada
1996,US,,USA
1996,CA,18.0,Canada
1996,CZ,18.0,Czechia
1996,CA,18.0,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,CA,18.0,Canada
1996,CA,20.0,Canada
1996,CA,18.0,Canada
1996,CA,,Canada
1996,RU,18.0,Russia
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,SK,19.0,Slovakia
1996,CA,,Canada
1996,RU,,Russia
1996,US,19.0,USA
1996,CA,18.0,Canada
1996,RU,,Russia
1996,SE,,Sweden
1996,US,18.0,USA
1996,CA,,Canada
1996,RU,18.0,Russia
1996,CA,,Canada
1996,CA,18.0,Canada
1996,UA,,Ukraine
1996,CA,,Canada
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,RU,,Russia
1996,CA,,Canada
1996,CA,18.0,Canada
1996,RU,,Russia
1996,UA,,Ukraine
1996,CA,,Canada
1996,US,19.0,USA
1996,CA,,Canada
1996,FI,18.0,Finland
1996,CA,18.0,Canada
1996,CA,18.0,Canada
1996,SE,,Sweden
1996,CA,,Canada
1996,US,,USA
1996,CA,,Canada
1996,CA,19.0,Canada
1996,FI,18.0,Finland
1996,CA,,Canada
1996,SE,18.0,Sweden
1996,DK,,Denmark
1996,SE,,Sweden
1996,CA,,Canada
1996,CA,,Canada
1996,CA,18.0,Canada
1996,RU,,Russia
1996,CA,,Canada
1996,CA,,Canada
1996,CA,19.0,Canada
1996,CA,,Canada
1996,CA,18.0,Canada
1996,RU,,Russia
1996,CA,,Canada
1996,CZ,18.0,Czechia
1996,CA,,Canada
1996,CA,,Canada
1996,SE,,Sweden
1996,US,19.0,USA
1996,CA,,Canada
1996,CA,,Canada
1996,CA,18.0,Canada
1996,RU,,Russia
1996,US,,USA
1996,RU,18.0,Russia
1996,CA,,Canada
1996,US,,USA
1996,CA,,Canada
1996,SK,18.0,Slovakia
1996,CA,,Canada
1996,CA,,Canada
1996,CZ,,Czechia
1996,CA,,Canada
1996,SE,,Sweden
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,CZ,,Czechia
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,SE,,Sweden
1996,US,18.0,USA
1996,US,,USA
1996,CZ,,Czechia
1996,SE,23.0,Sweden
1996,DE,19.0,Germany
1996,CA,,Canada
1996,US,18.0,USA
1996,UA,18.0,Ukraine
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,SE,,Sweden
1996,US,,USA
1996,CA,18.0,Canada
1996,CA,,Canada
1996,US,,USA
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,RU,,Russia
1996,US,,USA
1996,CA,19.0,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,CA,19.0,Canada
1996,SE,,Sweden
1996,CA,,Canada
1996,DE,,Germany
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,US,,USA
1996,CA,,Canada
1996,US,19.0,USA
1996,CA,,Canada
1996,CA,18.0,Canada
1996,CA,,Canada
1996,CA,18.0,Canada
1996,US,,USA
1996,CA,,Canada
1996,CA,19.0,Canada
1996,CA,,Canada
1996,SE,18.0,Sweden
1996,CA,20.0,Canada
1996,US,,USA
1996,CZ,19.0,Czechia
1996,US,,USA
1996,FI,,Finland
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,US,,USA
1996,CA,20.0,Canada
1996,RU,,Russia
1996,CZ,,Czechia
1996,CA,,Canada
1996,CA,19.0,Canada
1996,CA,,Canada
1996,RU,18.0,Russia
1996,FI,27.0,Finland
1996,CA,19.0,Canada
1996,CA,19.0,Canada
1996,SK,18.0,Slovakia
1996,CA,,Canada
1996,CA,,Canada
1996,CA,19.0,Canada
1996,US,,USA
1996,CA,,Canada
1996,CA,,Canada
1996,US,,USA
1996,CZ,18.0,Czechia
1996,CA,,Canada
1996,RU,,Russia
1996,CH,,Switzerland
1996,CA,,Canada
1996,RU,,Russia
1996,CA,,Canada
1996,CA,,Canada
1996,DE,20.0,Germany
1996,CA,,Canada
1996,US,,USA
1996,CA,,Canada
1996,SK,18.0,Slovakia
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,CA,,Canada
1996,US,,USA
1996,CA,,Canada
1996,BN,19.0,Brunei
1996,SE,,Sweden
1996,FI,,Finland
1996,CA,,Canada
1996,SK,19.0,Slovakia
1996,SK,19.0,Slovakia
1996,RU,28.0,Russia
1996,CA,,Canada
1996,RU,,Russia
1996,CA,,Canada
1996,CA,,Canada
1996,SE,,Sweden
1996,CA,,Canada
1996,RU,,Russia
1996,SE,25.0,Sweden
1996,FI,,Finland
1996,FI,22.0,Finland
1996,US,,USA
1996,RU,,Russia
1995,US,18.0,USA
1995,CA,18.0,Canada
1995,FI,18.0,Finland
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CZ,18.0,Czechia
1995,CA,18.0,Canada
1995,FI,,Finland
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CZ,18.0,Czechia
1995,RU,18.0,Russia
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,US,18.0,USA
1995,FI,18.0,Finland
1995,RU,18.0,Russia
1995,CA,18.0,Canada
1995,RU,18.0,Russia
1995,CA,18.0,Canada
1995,CZ,18.0,Czechia
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,RU,,Russia
1995,CA,,Canada
1995,CA,20.0,Canada
1995,US,,USA
1995,CA,18.0,Canada
1995,CA,20.0,Canada
1995,CA,18.0,Canada
1995,CA,,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,RU,,Russia
1995,CA,19.0,Canada
1995,CA,,Canada
1995,DE,18.0,Germany
1995,CZ,18.0,Czechia
1995,CA,,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CZ,,Czechia
1995,CA,18.0,Canada
1995,RU,26.0,Russia
1995,CZ,18.0,Czechia
1995,CA,20.0,Canada
1995,CA,,Canada
1995,CZ,18.0,Czechia
1995,FI,,Finland
1995,CA,,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,,Canada
1995,RU,20.0,Russia
1995,RU,20.0,Russia
1995,CA,,Canada
1995,CA,18.0,Canada
1995,US,,USA
1995,AT,,Austria
1995,CA,,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,FI,18.0,Finland
1995,CA,,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,FI,22.0,Finland
1995,SE,18.0,Sweden
1995,CA,,Canada
1995,FI,18.0,Finland
1995,CA,18.0,Canada
1995,CA,,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,,Canada
1995,SE,,Sweden
1995,CZ,,Czechia
1995,SE,,Sweden
1995,CA,18.0,Canada
1995,SK,18.0,Slovakia
1995,SK,18.0,Slovakia
1995,RU,,Russia
1995,CA,,Canada
1995,RU,,Russia
1995,CA,18.0,Canada
1995,SK,18.0,Slovakia
1995,RU,23.0,Russia
1995,UA,,Ukraine
1995,CZ,,Czechia
1995,RU,18.0,Russia
1995,CZ,,Czechia
1995,SE,,Sweden
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,FI,18.0,Finland
1995,US,18.0,USA
1995,CA,18.0,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,US,,USA
1995,CA,19.0,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,DE,,Germany
1995,CA,,Canada
1995,CZ,19.0,Czechia
1995,US,18.0,USA
1995,CZ,,Czechia
1995,CZ,,Czechia
1995,RU,18.0,Russia
1995,CA,20.0,Canada
1995,RU,,Russia
1995,CA,,Canada
1995,CA,,Canada
1995,RU,,Russia
1995,CA,,Canada
1995,US,,USA
1995,FI,,Finland
1995,CA,,Canada
1995,CZ,,Czechia
1995,SK,,Slovakia
1995,CA,18.0,Canada
1995,CA,19.0,Canada
1995,US,,USA
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,18.0,Canada
1995,RU,20.0,Russia
1995,CZ,18.0,Czechia
1995,CA,18.0,Canada
1995,RU,,Russia
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,SK,,Slovakia
1995,CA,,Canada
1995,FI,,Finland
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,18.0,Canada
1995,CA,,Canada
1995,CZ,,Czechia
1995,US,,USA
1995,CA,,Canada
1995,CZ,,Czechia
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,SE,20.0,Sweden
1995,CZ,,Czechia
1995,CA,18.0,Canada
1995,CA,,Canada
1995,CA,18.0,Canada
1995,SE,,Sweden
1995,FI,,Finland
1995,CA,18.0,Canada
1995,UA,,Ukraine
1995,CA,,Canada
1995,CA,,Canada
1995,SK,19.0,Slovakia
1995,SE,,Sweden
1995,CA,,Canada
1995,SK,,Slovakia
1995,CZ,18.0,Czechia
1995,UA,,Ukraine
1995,US,19.0,USA
1995,RU,,Russia
1995,CA,,Canada
1995,US,,USA
1995,CA,,Canada
1995,RU,,Russia
1995,CA,,Canada
1995,US,19.0,USA
1995,RU,,Russia
1995,RU,,Russia
1995,RU,,Russia
1995,CA,20.0,Canada
1995,RU,,Russia
1995,FI,,Finland
1995,RU,,Russia
1995,CZ,21.0,Czechia
1995,CA,,Canada
1995,CA,,Canada
1995,CA,18.0,Canada
1995,CZ,,Czechia
1995,CA,,Canada
1995,CA,,Canada
1995,CA,18.0,Canada
1995,US,20.0,USA
1995,CA,,Canada
1995,CA,,Canada
1995,FI,,Finland
1995,CA,,Canada
1995,CA,,Canada
1995,RU,19.0,Russia
1995,CA,19.0,Canada
1995,US,,USA
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,,Canada
1995,CA,20.0,Canada
1995,US,,USA
1995,CA,,Canada
1995,US,,USA
1995,SE,,Sweden
1994,CA,18.0,Canada
1994,UA,18.0,Ukraine
1994,CZ,18.0,Czechia
1994,US,18.0,USA
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,SE,18.0,Sweden
1994,CA,18.0,Canada
1994,RU,,Russia
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,RU,,Russia
1994,US,,USA
1994,RU,18.0,Russia
1994,CA,18.0,Canada
1994,RU,18.0,Russia
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,SE,18.0,Sweden
1994,CZ,18.0,Czechia
1994,US,18.0,USA
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,,Canada
1994,CZ,18.0,Czechia
1994,CA,18.0,Canada
1994,CZ,,Czechia
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,UZ,,Uzbekistan
1994,CA,,Canada
1994,CA,18.0,Canada
1994,US,18.0,USA
1994,CA,18.0,Canada
1994,KR,18.0,South Korea
1994,CZ,18.0,Czechia
1994,SK,,Slovakia
1994,CA,,Canada
1994,CA,19.0,Canada
1994,RU,,Russia
1994,CA,,Canada
1994,DE,18.0,Germany
1994,CA,19.0,Canada
1994,RU,19.0,Russia
1994,CA,,Canada
1994,CA,,Canada
1994,RU,,Russia
1994,CA,19.0,Canada
1994,SE,19.0,Sweden
1994,CA,,Canada
1994,RU,19.0,Russia
1994,CA,20.0,Canada
1994,CA,,Canada
1994,NG,19.0,Nigeria
1994,FI,22.0,Finland
1994,CA,18.0,Canada
1994,US,18.0,USA
1994,CA,18.0,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,RU,,Russia
1994,US,18.0,USA
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,US,,USA
1994,CA,,Canada
1994,CA,18.0,Canada
1994,CA,18.0,Canada
1994,CA,19.0,Canada
1994,RU,,Russia
1994,CZ,18.0,Czechia
1994,CA,,Canada
1994,CZ,18.0,Czechia
1994,CA,18.0,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,US,18.0,USA
1994,CA,,Canada
1994,FI,,Finland
1994,FI,,Finland
1994,SE,,Sweden
1994,CA,18.0,Canada
1994,US,19.0,USA
1994,RU,,Russia
1994,CA,,Canada
1994,US,,USA
1994,CZ,,Czechia
1994,CA,20.0,Canada
1994,CA,,Canada
1994,CZ,18.0,Czechia
1994,SE,18.0,Sweden
1994,CA,18.0,Canada
1994,CA,,Canada
1994,US,,USA
1994,CA,18.0,Canada
1994,CA,,Canada
1994,US,18.0,USA
1994,CA,,Canada
1994,US,18.0,USA
1994,US,,USA
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,SE,,Sweden
1994,UA,,Ukraine
1994,CA,,Canada
1994,DE,,Germany
1994,CA,19.0,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,US,,USA
1994,CA,,Canada
1994,CA,,Canada
1994,US,,USA
1994,US,18.0,USA
1994,SE,21.0,Sweden
1994,US,,USA
1994,UA,,Ukraine
1994,US,,USA
1994,US,,USA
1994,CA,18.0,Canada
1994,CA,,Canada
1994,RU,23.0,Russia
1994,RU,18.0,Russia
1994,US,,USA
1994,CA,,Canada
1994,CA,,Canada
1994,RU,,Russia
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,SE,,Sweden
1994,RU,,Russia
1994,US,19.0,USA
1994,CA,,Canada
1994,RU,,Russia
1994,RU,,Russia
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,US,,USA
1994,US,,USA
1994,CA,,Canada
1994,CA,19.0,Canada
1994,RU,,Russia
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,CA,18.0,Canada
1994,RU,,Russia
1994,CA,,Canada
1994,RU,,Russia
1994,CA,,Canada
1994,CA,,Canada
1994,CZ,18.0,Czechia
1994,CA,18.0,Canada
1994,CA,,Canada
1994,CZ,19.0,Czechia
1994,CA,19.0,Canada
1994,CA,,Canada
1994,FI,,Finland
1994,CA,,Canada
1994,US,,USA
1994,CA,,Canada
1994,UA,,Ukraine
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,RU,,Russia
1994,US,,USA
1994,CA,,Canada
1994,CA,,Canada
1994,RU,,Russia
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,US,,USA
1994,CA,,Canada
1994,CA,,Canada
1994,SE,,Sweden
1994,CA,,Canada
1994,CA,18.0,Canada
1994,SE,,Sweden
1994,CA,,Canada
1994,CA,,Canada
1994,KZ,,Kazakhstan
1994,CA,19.0,Canada
1994,US,,USA
1994,KZ,18.0,Kazakhstan
1994,CA,19.0,Canada
1994,CA,,Canada
1994,SE,,Sweden
1994,CA,,Canada
1994,CA,,Canada
1994,CZ,18.0,Czechia
1994,RU,,Russia
1994,US,20.0,USA
1994,SE,21.0,Sweden
1994,KZ,19.0,Kazakhstan
1994,CA,,Canada
1994,CA,20.0,Canada
1994,CZ,,Czechia
1994,US,,USA
1994,CA,,Canada
1994,CA,18.0,Canada
1994,CZ,18.0,Czechia
1994,SE,21.0,Sweden
1994,CA,,Canada
1994,US,19.0,USA
1994,CA,,Canada
1994,US,,USA
1994,US,,USA
1994,CA,20.0,Canada
1994,CA,18.0,Canada
1994,FI,,Finland
1994,FI,,Finland
1994,US,,USA
1994,US,,USA
1994,US,,USA
1994,CZ,,Czechia
1994,RU,,Russia
1994,CA,,Canada
1994,CA,,Canada
1994,CA,,Canada
1994,US,,USA
1994,CA,,Canada
1994,CA,19.0,Canada
1994,CH,,Switzerland
1994,SK,18.0,Slovakia
1994,CA,,Canada
1994,CA,,Canada
1994,US,,USA
1994,US,20.0,USA
1994,CA,,Canada
1994,CA,,Canada
1994,RU,22.0,Russia
1994,SE,21.0,Sweden
1994,RU,,Russia
1994,US,,USA
1994,SK,,Slovakia
1994,SE,24.0,Sweden
1994,US,20.0,USA
1994,US,,USA
1994,CA,,Canada
1994,CA,,Canada
1994,CZ,19.0,Czechia
1994,CA,,Canada
1994,US,18.0,USA
1994,US,,USA
1994,CZ,,Czechia
1994,CA,,Canada
1994,SE,19.0,Sweden
1994,CA,,Canada
1994,FI,23.0,Finland
1994,RU,,Russia
1994,US,19.0,USA
1994,CA,,Canada
1994,CA,,Canada
1994,RU,28.0,Russia
1994,CA,,Canada
1994,RU,,Russia
1994,US,,USA
1994,EE,,Estonia
1994,US,,USA
1994,CA,,Canada
1994,SE,18.0,Sweden
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,RU,18.0,Russia
1993,CA,18.0,Canada
1993,SE,18.0,Sweden
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,SE,18.0,Sweden
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,SE,18.0,Sweden
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,SE,,Sweden
1993,US,18.0,USA
1993,CA,18.0,Canada
1993,FI,18.0,Finland
1993,SE,18.0,Sweden
1993,CA,18.0,Canada
1993,CA,,Canada
1993,US,18.0,USA
1993,SE,18.0,Sweden
1993,CZ,18.0,Czechia
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,RU,18.0,Russia
1993,CA,18.0,Canada
1993,US,18.0,USA
1993,CZ,18.0,Czechia
1993,CA,18.0,Canada
1993,US,18.0,USA
1993,FI,18.0,Finland
1993,RU,19.0,Russia
1993,RU,22.0,Russia
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,RU,,Russia
1993,CA,18.0,Canada
1993,CZ,18.0,Czechia
1993,CA,,Canada
1993,US,18.0,USA
1993,US,,USA
1993,CA,,Canada
1993,CA,18.0,Canada
1993,US,,USA
1993,CA,18.0,Canada
1993,CA,,Canada
1993,UA,,Ukraine
1993,CA,20.0,Canada
1993,RU,22.0,Russia
1993,CA,18.0,Canada
1993,FI,20.0,Finland
1993,US,,USA
1993,RU,26.0,Russia
1993,RU,19.0,Russia
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,US,,USA
1993,PL,20.0,Poland
1993,RU,18.0,Russia
1993,SE,,Sweden
1993,US,18.0,USA
1993,CA,18.0,Canada
1993,US,,USA
1993,CZ,18.0,Czechia
1993,CZ,18.0,Czechia
1993,CA,18.0,Canada
1993,US,,USA
1993,US,,USA
1993,CA,18.0,Canada
1993,CZ,22.0,Czechia
1993,CA,18.0,Canada
1993,RU,18.0,Russia
1993,RU,,Russia
1993,CZ,,Czechia
1993,CA,,Canada
1993,US,,USA
1993,US,,USA
1993,US,,USA
1993,BY,,Belarus
1993,CA,,Canada
1993,CA,,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CA,,Canada
1993,CA,18.0,Canada
1993,RU,21.0,Russia
1993,CA,18.0,Canada
1993,CA,,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CA,19.0,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,PL,,Poland
1993,US,18.0,USA
1993,SE,,Sweden
1993,CA,,Canada
1993,UA,,Ukraine
1993,CA,,Canada
1993,RU,27.0,Russia
1993,CA,,Canada
1993,CA,,Canada
1993,SK,18.0,Slovakia
1993,CA,,Canada
1993,CA,18.0,Canada
1993,RU,,Russia
1993,CA,18.0,Canada
1993,SK,,Slovakia
1993,US,,USA
1993,SE,22.0,Sweden
1993,CA,18.0,Canada
1993,CZ,18.0,Czechia
1993,CA,,Canada
1993,US,19.0,USA
1993,CZ,18.0,Czechia
1993,CA,20.0,Canada
1993,CA,,Canada
1993,CA,18.0,Canada
1993,NO,18.0,Norway
1993,FI,,Finland
1993,RU,,Russia
1993,US,18.0,USA
1993,CA,,Canada
1993,FI,24.0,Finland
1993,CA,,Canada
1993,FI,18.0,Finland
1993,CA,18.0,Canada
1993,US,18.0,USA
1993,US,,USA
1993,CA,,Canada
1993,SE,18.0,Sweden
1993,US,18.0,USA
1993,CA,,Canada
1993,CA,,Canada
1993,CA,18.0,Canada
1993,CA,18.0,Canada
1993,CZ,18.0,Czechia
1993,FI,18.0,Finland
1993,CA,18.0,Canada
1993,SE,18.0,Sweden
1993,US,,USA
1993,CA,,Canada
1993,CA,18.0,Canada
1993,CA,,Canada
1993,CA,18.0,Canada
1993,SE,,Sweden
1993,CA,,Canada
1993,CA,19.0,Canada
1993,RU,,Russia
1993,KZ,,Kazakhstan
1993,CA,,Canada
1993,US,,USA
1993,CA,,Canada
1993,RU,,Russia
1993,RU,,Russia
1993,US,20.0,USA
1993,CA,,Canada
1993,US,,USA
1993,CA,,Canada
1993,UA,25.0,Ukraine
1993,RU,,Russia
1993,CA,20.0,Canada
1993,CA,,Canada
1993,US,,USA
1993,US,,USA
1993,CA,20.0,Canada
1993,CA,,Canada
1993,RU,,Russia
1993,US,,USA
1993,RU,,Russia
1993,CA,18.0,Canada
1993,US,,USA
1993,US,,USA
1993,CA,18.0,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,US,18.0,USA
1993,CA,,Canada
1993,CA,20.0,Canada
1993,CZ,,Czechia
1993,US,,USA
1993,US,,USA
1993,CA,18.0,Canada
1993,US,18.0,USA
1993,CA,,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,US,,USA
1993,CA,,Canada
1993,CA,,Canada
1993,CA,18.0,Canada
1993,CZ,,Czechia
1993,CZ,,Czechia
1993,RU,,Russia
1993,US,18.0,USA
1993,CA,,Canada
1993,US,,USA
1993,SE,,Sweden
1993,CA,,Canada
1993,BY,,Belarus
1993,CA,,Canada
1993,RU,,Russia
1993,US,18.0,USA
1993,CA,,Canada
1993,RU,,Russia
1993,US,,USA
1993,US,18.0,USA
1993,CA,18.0,Canada
1993,CA,,Canada
1993,SE,,Sweden
1993,RU,,Russia
1993,SK,18.0,Slovakia
1993,CA,,Canada
1993,US,,USA
1993,SK,18.0,Slovakia
1993,LV,25.0,Latvia
1993,CA,,Canada
1993,US,,USA
1993,CA,,Canada
1993,CA,,Canada
1993,CA,18.0,Canada
1993,US,,USA
1993,US,,USA
1993,CA,,Canada
1993,CA,,Canada
1993,RU,27.0,Russia
1993,US,,USA
1993,CA,,Canada
1993,RU,,Russia
1993,RU,,Russia
1993,CA,18.0,Canada
1993,CA,,Canada
1993,CZ,,Czechia
1993,CA,,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,FI,18.0,Finland
1993,DE,,Germany
1993,RU,27.0,Russia
1993,CA,,Canada
1993,SE,19.0,Sweden
1993,US,,USA
1993,US,,USA
1993,CA,,Canada
1993,CA,,Canada
1993,SE,,Sweden
1993,RU,,Russia
1993,RU,,Russia
1993,CA,,Canada
1993,CA,,Canada
1993,US,,USA
1993,CA,,Canada
1993,RU,25.0,Russia
1993,RU,30.0,Russia
1993,RU,,Russia
1993,US,,USA
1993,US,,USA
1993,UA,18.0,Ukraine
1993,CA,18.0,Canada
1993,CA,,Canada
1993,CA,,Canada
1993,SE,23.0,Sweden
1993,CH,,Switzerland
1993,CA,,Canada
1993,CA,,Canada
1993,RU,,Russia
1993,RU,,Russia
1993,US,,USA
1993,US,,USA
1993,US,,USA
1993,US,,USA
1993,CA,,Canada
1993,SE,20.0,Sweden
1992,CZ,18.0,Czechia
1992,RU,18.0,Russia
1992,CA,18.0,Canada
1992,CA,18.0,Canada
1992,LT,19.0,Lithuania
1992,CA,18.0,Canada
1992,CA,,Canada
1992,CA,18.0,Canada
1992,SK,18.0,Slovakia
1992,RU,18.0,Russia
1992,CA,18.0,Canada
1992,RU,18.0,Russia
1992,US,18.0,USA
1992,RU,18.0,Russia
1992,CA,18.0,Canada
1992,RU,26.0,Russia
1992,RU,25.0,Russia
1992,CA,18.0,Canada
1992,CZ,20.0,Czechia
1992,US,18.0,USA
1992,CZ,,Czechia
1992,CA,,Canada
1992,CA,19.0,Canada
1992,US,19.0,USA
1992,CA,18.0,Canada
1992,CA,18.0,Canada
1992,RU,20.0,Russia
1992,CA,18.0,Canada
1992,FI,18.0,Finland
1992,US,18.0,USA
1992,RU,,Russia
1992,US,18.0,USA
1992,RU,18.0,Russia
1992,FI,20.0,Finland
1992,SK,18.0,Slovakia
